date,opponent,game_type,time,period,etype,team,player,result,points,type,x,y
20081212,SAC,home,11:16,4,shot,LAL,Sasha Vujacic,missed,0,3pt,35,30
20081212,SAC,home,11:14,4,rebound,SAC,Donte Greene,,0,def,,
20081212,SAC,home,11:06,4,turnover,SAC,Bobby Jackson,,0,,,
20081212,SAC,home,11:01,4,shot,LAL,Trevor Ariza,made,2,layup,25,6
20081212,SAC,home,10:34,4,shot,SAC,Jason Thompson,missed,0,jump,41,7
20081212,SAC,home,10:32,4,rebound,LAL,Andrew Bynum,,0,def,,
20081212,SAC,home,10:16,4,shot,LAL,Sasha Vujacic,missed,0,layup,25,6
20081212,SAC,home,10:16,4,rebound,LAL,,,0,,,
20081212,SAC,home,10:16,4,sub,SAC,,,0,,,
20081212,SAC,home,10:09,4,shot,LAL,Sasha Vujacic,made,3,3pt,9,29
20081212,SAC,home,9:58,4,shot,SAC,Francisco Garcia,made,3,3pt,50,7
20081212,SAC,home,9:41,4,shot,LAL,Trevor Ariza,made,3,3pt,1,7
20081212,SAC,home,9:18,4,shot,SAC,Jason Thompson,made,2,slam dunk,25,6
20081212,SAC,home,9:00,4,shot,LAL,Lamar Odom,missed,0,jump,9,6
20081212,SAC,home,8:59,4,rebound,SAC,Francisco Garcia,,0,def,,
20081212,SAC,home,8:46,4,foul,SAC,Francisco Garcia,,0,offensive,,
20081212,SAC,home,8:46,4,turnover,SAC,Francisco Garcia,,0,,,
20081212,SAC,home,8:46,4,timeout,OFF,,,0,official,,
20081212,SAC,home,8:46,4,sub,LAL,,,0,,,
20081212,SAC,home,8:30,4,shot,LAL,Trevor Ariza,missed,0,jump,39,21
20081212,SAC,home,8:29,4,rebound,SAC,Jason Thompson,,0,def,,
20081212,SAC,home,8:13,4,shot,SAC,Bobby Jackson,missed,0,3pt,18,32
20081212,SAC,home,8:12,4,rebound,SAC,Mikki Moore,,0,off,,
20081212,SAC,home,8:04,4,shot,SAC,Mikki Moore,missed,0,layup,25,6
20081212,SAC,home,8:03,4,rebound,SAC,Jason Thompson,,0,off,,
20081212,SAC,home,8:03,4,foul,LAL,Andrew Bynum,,0,shooting,,
20081212,SAC,home,8:03,4,free throw,SAC,Jason Thompson,made,1,,,
20081212,SAC,home,8:03,4,sub,SAC,,,0,,,
20081212,SAC,home,8:03,4,free throw,SAC,Jason Thompson,missed,0,,,
20081212,SAC,home,8:03,4,rebound,SAC,John Salmons,,0,off,,
20081212,SAC,home,7:47,4,shot,SAC,John Salmons,missed,0,3pt,2,8
20081212,SAC,home,7:44,4,rebound,LAL,Sasha Vujacic,,0,def,,
20081212,SAC,home,7:39,4,shot,LAL,Jordan Farmar,missed,0,3pt,2,21
20081212,SAC,home,7:39,4,rebound,SAC,Francisco Garcia,,0,def,,
20081212,SAC,home,7:36,4,shot,SAC,John Salmons,made,2,layup,25,6
20081212,SAC,home,7:08,4,shot,LAL,Andrew Bynum,made,2,alley oop dunk,22,9
20081212,SAC,home,6:52,4,shot,SAC,John Salmons,made,3,3pt,47,7
20081212,SAC,home,6:38,4,shot,LAL,Sasha Vujacic,made,2,jump,39,24
20081212,SAC,home,6:20,4,foul,LAL,Sasha Vujacic,,0,shooting,,
20081212,SAC,home,6:20,4,free throw,SAC,Mikki Moore,made,1,,,
20081212,SAC,home,6:20,4,sub,LAL,,,0,,,
20081212,SAC,home,6:20,4,free throw,SAC,Mikki Moore,missed,0,,,
20081212,SAC,home,6:19,4,rebound,LAL,Pau Gasol,,0,def,,
20081212,SAC,home,6:06,4,shot,LAL,Kobe Bryant,missed,0,jump,25,11
20081212,SAC,home,6:04,4,shot,LAL,Andrew Bynum,made,2,putback dunk,25,6
20081212,SAC,home,6:04,4,rebound,LAL,Andrew Bynum,,0,off,,
20081212,SAC,home,5:48,4,shot,SAC,Beno Udrih,missed,0,driving layup,25,6
20081212,SAC,home,5:45,4,shot,SAC,Mikki Moore,made,2,putback dunk,25,6
20081212,SAC,home,5:45,4,rebound,SAC,Mikki Moore,,0,off,,
20081212,SAC,home,5:25,4,shot,LAL,Pau Gasol,missed,0,jump,23,23
20081212,SAC,home,5:24,4,rebound,SAC,Mikki Moore,,0,def,,
20081212,SAC,home,5:11,4,shot,SAC,Beno Udrih,made,3,3pt,1,5
20081212,SAC,home,5:09,4,timeout,LAL,,,0,regular,,
20081212,SAC,home,5:09,4,sub,LAL,,,0,,,
20081212,SAC,home,5:09,4,sub,LAL,,,0,,,
20081212,SAC,home,4:51,4,foul,SAC,Jason Thompson,,0,personal,,
20081212,SAC,home,4:51,4,sub,SAC,,,0,,,
20081212,SAC,home,4:40,4,shot,LAL,Pau Gasol,missed,0,jump,41,6
20081212,SAC,home,4:39,4,rebound,SAC,Spencer Hawes,,0,def,,
20081212,SAC,home,4:24,4,foul,LAL,Andrew Bynum,,0,flagrant type 1,,
20081212,SAC,home,4:24,4,sub,LAL,,,0,,,
20081212,SAC,home,4:24,4,free throw,SAC,Spencer Hawes,made,1,,,
20081212,SAC,home,4:24,4,free throw,SAC,Spencer Hawes,made,1,,,
20081212,SAC,home,4:13,4,turnover,SAC,Beno Udrih,,0,,,
20081212,SAC,home,4:13,4,foul,SAC,Beno Udrih,,0,loose ball,,
20081212,SAC,home,4:00,4,shot,LAL,Lamar Odom,made,3,3pt,40,28
20081212,SAC,home,3:39,4,shot,SAC,Spencer Hawes,made,2,jump,18,19
20081212,SAC,home,3:24,4,shot,LAL,Kobe Bryant,missed,0,jump,34,16
20081212,SAC,home,3:22,4,rebound,SAC,Francisco Garcia,,0,def,,
20081212,SAC,home,3:00,4,shot,SAC,Spencer Hawes,made,3,3pt,2,7
20081212,SAC,home,2:47,4,shot,LAL,Derek Fisher,made,2,jump,31,19
20081212,SAC,home,2:29,4,foul,LAL,Derek Fisher,,0,shooting,,
20081212,SAC,home,2:29,4,timeout,SAC,,,0,regular,,
20081212,SAC,home,2:29,4,free throw,SAC,Beno Udrih,missed,0,,,
20081212,SAC,home,2:29,4,rebound,SAC,,,0,,,
20081212,SAC,home,2:29,4,free throw,SAC,Beno Udrih,missed,0,,,
20081212,SAC,home,2:27,4,rebound,LAL,Pau Gasol,,0,def,,
20081212,SAC,home,2:10,4,shot,LAL,Kobe Bryant,made,2,pullup bank,16,8
20081212,SAC,home,1:52,4,shot,SAC,John Salmons,missed,0,3pt,1,5
20081212,SAC,home,1:50,4,rebound,LAL,Pau Gasol,,0,def,,
20081212,SAC,home,1:36,4,shot,LAL,Kobe Bryant,made,2,driving slam dunk,25,6
20081212,SAC,home,1:36,4,foul,SAC,Francisco Garcia,,0,shooting,,
20081212,SAC,home,1:36,4,free throw,LAL,Kobe Bryant,made,1,,,
20081212,SAC,home,1:36,4,timeout,SAC,,,0,regular,,
20081212,SAC,home,1:36,4,sub,SAC,,,0,,,
20081212,SAC,home,1:36,4,sub,LAL,,,0,,,
20081212,SAC,home,1:30,4,foul,SAC,Bobby Jackson,,0,personal,,
20081212,SAC,home,1:12,4,foul,SAC,Mikki Moore,,0,shooting,,
20081212,SAC,home,1:12,4,free throw,LAL,Pau Gasol,made,1,,,
20081212,SAC,home,1:12,4,free throw,LAL,Pau Gasol,made,1,,,
20081212,SAC,home,0:48,4,shot,SAC,John Salmons,missed,0,driving reverse layup,25,6
20081212,SAC,home,0:43,4,rebound,LAL,Pau Gasol,,0,def,,
20081212,SAC,home,0:26,4,shot,LAL,Derek Fisher,missed,0,jump,16,20
20081212,SAC,home,0:25,4,rebound,SAC,Bobby Jackson,,0,def,,
20081212,SAC,home,0:19,4,shot,SAC,Beno Udrih,made,3,3pt,9,27
20081212,SAC,home,0:18,4,foul,SAC,John Salmons,,0,personal,,
20081212,SAC,home,0:18,4,free throw,LAL,Kobe Bryant,made,1,,,
20081212,SAC,home,0:18,4,free throw,LAL,Kobe Bryant,made,1,,,
20081212,SAC,home,0:08,4,shot,SAC,Bobby Jackson,made,2,jump,22,9
20081212,SAC,home,0:08,4,violation,LAL,Kobe Bryant,,0,defensive goaltending,,
20081214,MIN,home,12:00,1,jump ball,OFF,,,0,,,
20081214,MIN,home,11:46,1,foul,LAL,Luke Walton,,0,shooting,,
20081214,MIN,home,11:46,1,free throw,MIN,Craig Smith,made,1,,,
20081214,MIN,home,11:46,1,free throw,MIN,Craig Smith,made,1,,,
20081214,MIN,home,11:37,1,foul,MIN,Mike Miller,,0,personal,,
20081214,MIN,home,11:32,1,shot,LAL,Pau Gasol,missed,0,jump,39,10
20081214,MIN,home,11:31,1,rebound,LAL,Andrew Bynum,,0,off,,
20081214,MIN,home,11:29,1,shot,LAL,Andrew Bynum,made,2,jump hook,27,11
20081214,MIN,home,11:05,1,shot,MIN,Al Jefferson,made,2,layup,25,6
20081214,MIN,home,10:52,1,shot,LAL,Pau Gasol,made,2,layup,25,6
20081214,MIN,home,10:37,1,shot,MIN,Ryan Gomes,missed,0,jump,24,27
20081214,MIN,home,10:36,1,rebound,LAL,Luke Walton,,0,def,,
20081214,MIN,home,10:17,1,shot,LAL,Luke Walton,missed,0,3pt,2,6
20081214,MIN,home,10:15,1,rebound,LAL,Pau Gasol,,0,off,,
20081214,MIN,home,10:11,1,turnover,LAL,Andrew Bynum,,0,,,
20081214,MIN,home,9:49,1,shot,MIN,Randy Foye,missed,0,3pt,24,32
20081214,MIN,home,9:48,1,rebound,LAL,,,0,,,
20081214,MIN,home,9:35,1,shot,LAL,Kobe Bryant,missed,0,jump,39,21
20081214,MIN,home,9:34,1,rebound,MIN,Mike Miller,,0,def,,
20081214,MIN,home,9:24,1,shot,MIN,Mike Miller,missed,0,3pt,36,30
20081214,MIN,home,9:23,1,rebound,MIN,Craig Smith,,0,off,,
20081214,MIN,home,9:19,1,turnover,MIN,Ryan Gomes,,0,,,
20081214,MIN,home,9:05,1,shot,LAL,Derek Fisher,missed,0,layup,25,6
20081214,MIN,home,9:03,1,rebound,MIN,Mike Miller,,0,def,,
20081214,MIN,home,8:52,1,shot,MIN,Ryan Gomes,missed,0,jump,8,8
20081214,MIN,home,8:51,1,rebound,LAL,,,0,,,
20081214,MIN,home,8:51,1,foul,MIN,Craig Smith,,0,loose ball,,
20081214,MIN,home,8:42,1,turnover,LAL,Luke Walton,,0,,,
20081214,MIN,home,8:37,1,foul,MIN,Mike Miller,,0,offensive,,
20081214,MIN,home,8:37,1,turnover,MIN,Mike Miller,,0,,,
20081214,MIN,home,8:22,1,shot,LAL,Derek Fisher,missed,0,3pt,13,30
20081214,MIN,home,8:21,1,rebound,MIN,Mike Miller,,0,def,,
20081214,MIN,home,8:08,1,foul,LAL,Andrew Bynum,,0,shooting,,
20081214,MIN,home,8:08,1,free throw,MIN,Craig Smith,missed,0,,,
20081214,MIN,home,8:08,1,rebound,MIN,,,0,,,
20081214,MIN,home,8:08,1,free throw,MIN,Craig Smith,made,1,,,
20081214,MIN,home,7:55,1,shot,LAL,Pau Gasol,made,2,jump,25,13
20081214,MIN,home,7:45,1,violation,LAL,Derek Fisher,,0,kicked ball,,
20081214,MIN,home,7:34,1,shot,MIN,Al Jefferson,missed,0,jump,36,10
20081214,MIN,home,7:33,1,rebound,LAL,Pau Gasol,,0,def,,
20081214,MIN,home,7:25,1,shot,LAL,Andrew Bynum,made,2,alley oop dunk,25,6
20081214,MIN,home,7:12,1,shot,MIN,Ryan Gomes,made,2,jump,39,12
20081214,MIN,home,6:58,1,shot,LAL,Kobe Bryant,made,2,jump,12,19
20081214,MIN,home,6:33,1,shot,MIN,Randy Foye,missed,0,3pt,2,15
20081214,MIN,home,6:32,1,rebound,MIN,Al Jefferson,,0,off,,
20081214,MIN,home,6:29,1,shot,MIN,Al Jefferson,made,2,jump,26,12
20081214,MIN,home,6:20,1,foul,MIN,Ryan Gomes,,0,shooting,,
20081214,MIN,home,6:20,1,free throw,LAL,Kobe Bryant,made,1,,,
20081214,MIN,home,6:20,1,free throw,LAL,Kobe Bryant,made,1,,,
20081214,MIN,home,5:57,1,shot,MIN,Al Jefferson,made,2,jump,28,10
20081214,MIN,home,5:38,1,shot,LAL,Kobe Bryant,made,2,jump,26,28
20081214,MIN,home,5:25,1,turnover,MIN,Ryan Gomes,,0,,,
20081214,MIN,home,5:18,1,shot,LAL,Andrew Bynum,missed,0,layup,25,6
20081214,MIN,home,5:17,1,rebound,MIN,Craig Smith,,0,def,,
20081214,MIN,home,5:12,1,turnover,MIN,Mike Miller,,0,,,
20081214,MIN,home,5:12,1,timeout,LAL,,,0,regular,,
20081214,MIN,home,4:56,1,shot,LAL,Luke Walton,missed,0,jump,16,13
20081214,MIN,home,4:54,1,rebound,MIN,Randy Foye,,0,def,,
20081214,MIN,home,4:43,1,foul,MIN,Randy Foye,,0,offensive,,
20081214,MIN,home,4:43,1,turnover,MIN,Randy Foye,,0,,,
20081214,MIN,home,4:33,1,shot,LAL,Kobe Bryant,missed,0,running jump,36,15
20081214,MIN,home,4:31,1,rebound,MIN,Craig Smith,,0,def,,
20081214,MIN,home,4:12,1,shot,MIN,Al Jefferson,made,2,layup,25,6
20081214,MIN,home,3:53,1,shot,LAL,Pau Gasol,made,2,jump,23,14
20081214,MIN,home,3:37,1,shot,MIN,Randy Foye,missed,0,3pt,29,31
20081214,MIN,home,3:36,1,rebound,LAL,Andrew Bynum,,0,def,,
20081214,MIN,home,3:28,1,turnover,LAL,Kobe Bryant,,0,,,
20081214,MIN,home,3:16,1,turnover,MIN,Randy Foye,,0,,,
20081214,MIN,home,3:00,1,shot,LAL,Luke Walton,made,2,jump,19,6
20081214,MIN,home,2:35,1,shot,MIN,Al Jefferson,missed,0,jump,39,19
20081214,MIN,home,2:34,1,rebound,LAL,Luke Walton,,0,def,,
20081214,MIN,home,2:18,1,shot,LAL,Andrew Bynum,made,2,layup,25,6
20081214,MIN,home,1:56,1,turnover,MIN,Al Jefferson,,0,,,
20081214,MIN,home,1:56,1,timeout,MIN,,,0,regular,,
20081214,MIN,home,1:56,1,sub,LAL,,,0,,,
20081214,MIN,home,1:56,1,sub,LAL,,,0,,,
20081214,MIN,home,1:56,1,sub,LAL,,,0,,,
20081214,MIN,home,1:56,1,sub,MIN,,,0,,,
20081214,MIN,home,1:56,1,sub,MIN,,,0,,,
20081214,MIN,home,1:40,1,shot,LAL,Lamar Odom,missed,0,jump,45,6
20081214,MIN,home,1:39,1,rebound,MIN,Al Jefferson,,0,def,,
20081214,MIN,home,1:17,1,shot,MIN,Rashad McCants,missed,0,3pt,7,24
20081214,MIN,home,1:16,1,rebound,LAL,Pau Gasol,,0,def,,
20081214,MIN,home,0:56,1,shot,LAL,Trevor Ariza,missed,0,jump,12,21
20081214,MIN,home,0:55,1,rebound,MIN,Ryan Gomes,,0,def,,
20081214,MIN,home,0:45,1,shot,MIN,Al Jefferson,missed,0,jump,24,15
20081214,MIN,home,0:44,1,rebound,MIN,Al Jefferson,,0,off,,
20081214,MIN,home,0:44,1,shot,MIN,Al Jefferson,missed,0,layup,25,6
20081214,MIN,home,0:44,1,jump ball,OFF,,,0,,,
20081214,MIN,home,0:44,1,rebound,LAL,,,0,,,
20081214,MIN,home,0:34,1,shot,LAL,Kobe Bryant,missed,0,jump,6,8
20081214,MIN,home,0:33,1,rebound,MIN,Kevin Love,,0,def,,
20081214,MIN,home,0:30,1,shot,MIN,Rashad McCants,made,2,slam dunk,25,6
20081214,MIN,home,0:12,1,shot,LAL,Kobe Bryant,missed,0,layup,25,6
20081214,MIN,home,0:11,1,rebound,MIN,Kevin Love,,0,def,,
20081214,MIN,home,0:04,1,shot,MIN,Ryan Gomes,made,3,3pt,2,7
20081214,MIN,home,0:02,1,foul,MIN,Ryan Gomes,,0,personal,,
20081214,MIN,home,11:36,2,shot,LAL,Lamar Odom,missed,0,jump,10,18
20081214,MIN,home,11:35,2,rebound,MIN,Randy Foye,,0,def,,
20081214,MIN,home,11:22,2,foul,LAL,Lamar Odom,,0,personal,,
20081214,MIN,home,11:08,2,shot,MIN,Randy Foye,missed,0,jump,25,16
20081214,MIN,home,11:06,2,rebound,LAL,Lamar Odom,,0,def,,
20081214,MIN,home,11:01,2,shot,LAL,Trevor Ariza,missed,0,jump,16,10
20081214,MIN,home,11:00,2,rebound,MIN,Al Jefferson,,0,def,,
20081214,MIN,home,10:44,2,shot,MIN,Al Jefferson,missed,0,jump,25,13
20081214,MIN,home,10:43,2,rebound,LAL,Lamar Odom,,0,def,,
20081214,MIN,home,10:34,2,turnover,LAL,Jordan Farmar,,0,,,
20081214,MIN,home,10:22,2,turnover,MIN,Kevin Love,,0,,,
20081214,MIN,home,10:18,2,shot,LAL,Trevor Ariza,made,2,layup,25,6
20081214,MIN,home,10:18,2,foul,MIN,Randy Foye,,0,shooting,,
20081214,MIN,home,10:18,2,sub,MIN,,,0,,,
20081214,MIN,home,10:18,2,free throw,LAL,Trevor Ariza,made,1,,,
20081214,MIN,home,10:00,2,shot,MIN,Al Jefferson,missed,0,jump,28,14
20081214,MIN,home,9:59,2,rebound,LAL,Sasha Vujacic,,0,def,,
20081214,MIN,home,9:44,2,shot,LAL,Andrew Bynum,missed,0,layup,25,6
20081214,MIN,home,9:43,2,rebound,MIN,Kevin Love,,0,def,,
20081214,MIN,home,9:25,2,shot,MIN,Randy Foye,missed,0,jump,26,15
20081214,MIN,home,9:25,2,rebound,LAL,Andrew Bynum,,0,def,,
20081214,MIN,home,9:25,2,foul,MIN,Kevin Love,,0,loose ball,,
20081214,MIN,home,9:25,2,sub,MIN,,,0,,,
20081214,MIN,home,9:25,2,sub,MIN,,,0,,,
20081214,MIN,home,9:14,2,turnover,LAL,Sasha Vujacic,,0,,,
20081214,MIN,home,9:04,2,shot,MIN,Rashad McCants,missed,0,3pt,9,25
20081214,MIN,home,9:03,2,rebound,LAL,Jordan Farmar,,0,def,,
20081214,MIN,home,8:57,2,shot,LAL,Jordan Farmar,missed,0,3pt,39,28
20081214,MIN,home,8:56,2,rebound,MIN,Rodney Carney,,0,def,,
20081214,MIN,home,8:47,2,foul,LAL,Sasha Vujacic,,0,personal,,
20081214,MIN,home,8:47,2,timeout,OFF,,,0,official,,
20081214,MIN,home,8:32,2,shot,MIN,Sebastian Telfair,missed,0,jump,42,8
20081214,MIN,home,8:31,2,rebound,MIN,Craig Smith,,0,off,,
20081214,MIN,home,8:29,2,shot,MIN,Craig Smith,made,2,layup,25,6
20081214,MIN,home,8:09,2,shot,LAL,Trevor Ariza,missed,0,reverse layup,25,6
20081214,MIN,home,8:06,2,rebound,LAL,Lamar Odom,,0,off,,
20081214,MIN,home,8:04,2,jump ball,OFF,,,0,,,
20081214,MIN,home,7:48,2,shot,LAL,Sasha Vujacic,missed,0,3pt,48,7
20081214,MIN,home,7:47,2,rebound,MIN,Sebastian Telfair,,0,def,,
20081214,MIN,home,7:43,2,shot,MIN,Rodney Carney,missed,0,layup,25,6
20081214,MIN,home,7:42,2,rebound,MIN,Kevin Love,,0,off,,
20081214,MIN,home,7:40,2,turnover,MIN,Kevin Love,,0,,,
20081214,MIN,home,7:35,2,shot,LAL,Trevor Ariza,made,2,alley oop layup,25,6
20081214,MIN,home,7:12,2,shot,MIN,Rashad McCants,missed,0,layup,25,6
20081214,MIN,home,7:09,2,rebound,LAL,Trevor Ariza,,0,def,,
20081214,MIN,home,6:52,2,shot,LAL,Jordan Farmar,missed,0,3pt,16,30
20081214,MIN,home,6:51,2,rebound,MIN,Rashad McCants,,0,def,,
20081214,MIN,home,6:46,2,shot,MIN,Sebastian Telfair,missed,0,layup,25,6
20081214,MIN,home,6:46,2,rebound,MIN,Craig Smith,,0,off,,
20081214,MIN,home,6:46,2,shot,MIN,Craig Smith,made,2,layup,25,6
20081214,MIN,home,6:46,2,foul,LAL,Lamar Odom,,0,shooting,,
20081214,MIN,home,6:46,2,sub,MIN,,,0,,,
20081214,MIN,home,6:46,2,timeout,LAL,,,0,regular,,
20081214,MIN,home,6:46,2,sub,LAL,,,0,,,
20081214,MIN,home,6:46,2,sub,LAL,,,0,,,
20081214,MIN,home,6:46,2,sub,LAL,,,0,,,
20081214,MIN,home,6:46,2,free throw,MIN,Craig Smith,made,1,,,
20081214,MIN,home,6:28,2,shot,LAL,Kobe Bryant,missed,0,jump,35,10
20081214,MIN,home,6:27,2,rebound,MIN,Mike Miller,,0,def,,
20081214,MIN,home,6:24,2,turnover,MIN,Mike Miller,,0,,,
20081214,MIN,home,6:19,2,shot,LAL,Derek Fisher,missed,0,layup,25,6
20081214,MIN,home,6:18,2,rebound,MIN,Mike Miller,,0,def,,
20081214,MIN,home,5:56,2,shot,MIN,Rashad McCants,made,3,3pt,48,16
20081214,MIN,home,5:29,2,shot,LAL,Derek Fisher,missed,0,jump,34,23
20081214,MIN,home,5:28,2,rebound,MIN,Craig Smith,,0,def,,
20081214,MIN,home,5:23,2,shot,MIN,Craig Smith,made,2,dunk,25,6
20081214,MIN,home,5:12,2,shot,LAL,Pau Gasol,made,2,jump,22,22
20081214,MIN,home,4:58,2,turnover,MIN,Sebastian Telfair,,0,,,
20081214,MIN,home,4:52,2,shot,LAL,Andrew Bynum,made,2,alley oop dunk,25,6
20081214,MIN,home,4:24,2,shot,MIN,Sebastian Telfair,missed,0,3pt,30,35
20081214,MIN,home,4:22,2,rebound,LAL,Trevor Ariza,,0,def,,
20081214,MIN,home,4:07,2,sub,MIN,,,0,,,
20081214,MIN,home,4:02,2,foul,MIN,Craig Smith,,0,shooting,,
20081214,MIN,home,4:02,2,free throw,LAL,Trevor Ariza,made,1,,,
20081214,MIN,home,4:02,2,free throw,LAL,Trevor Ariza,made,1,,,
20081214,MIN,home,3:46,2,shot,MIN,Rashad McCants,made,3,3pt,43,24
20081214,MIN,home,3:39,2,turnover,LAL,Derek Fisher,,0,,,
20081214,MIN,home,3:28,2,turnover,MIN,Sebastian Telfair,,0,,,
20081214,MIN,home,3:24,2,shot,LAL,Pau Gasol,made,2,slam dunk,25,6
20081214,MIN,home,3:03,2,shot,MIN,Al Jefferson,missed,0,layup,25,6
20081214,MIN,home,3:01,2,rebound,MIN,Sebastian Telfair,,0,off,,
20081214,MIN,home,2:57,2,shot,MIN,Sebastian Telfair,missed,0,jump,6,7
20081214,MIN,home,2:56,2,rebound,MIN,Al Jefferson,,0,off,,
20081214,MIN,home,2:52,2,shot,MIN,Al Jefferson,missed,0,jump hook,24,11
20081214,MIN,home,2:51,2,rebound,MIN,Craig Smith,,0,off,,
20081214,MIN,home,2:50,2,shot,MIN,Craig Smith,missed,0,layup,25,6
20081214,MIN,home,2:48,2,rebound,LAL,Andrew Bynum,,0,def,,
20081214,MIN,home,2:32,2,shot,LAL,Trevor Ariza,made,3,3pt,10,27
20081214,MIN,home,2:21,2,timeout,MIN,,,0,regular,,
20081214,MIN,home,2:21,2,sub,LAL,,,0,,,
20081214,MIN,home,2:21,2,sub,MIN,,,0,,,
20081214,MIN,home,2:21,2,sub,MIN,,,0,,,
20081214,MIN,home,2:07,2,shot,MIN,Al Jefferson,missed,0,layup,25,6
20081214,MIN,home,2:07,2,rebound,MIN,Al Jefferson,,0,off,,
20081214,MIN,home,2:07,2,foul,LAL,Derek Fisher,,0,shooting,,
20081214,MIN,home,2:07,2,free throw,MIN,Al Jefferson,made,1,,,
20081214,MIN,home,2:07,2,free throw,MIN,Al Jefferson,made,1,,,
20081214,MIN,home,1:53,2,shot,LAL,Kobe Bryant,made,2,jump,14,22
20081214,MIN,home,1:44,2,foul,MIN,Randy Foye,,0,offensive,,
20081214,MIN,home,1:44,2,turnover,MIN,Randy Foye,,0,,,
20081214,MIN,home,1:44,2,sub,MIN,,,0,,,
20081214,MIN,home,1:28,2,shot,LAL,Kobe Bryant,missed,0,3pt,45,24
20081214,MIN,home,1:27,2,rebound,MIN,Mike Miller,,0,def,,
20081214,MIN,home,1:22,2,shot,MIN,Rashad McCants,made,2,layup,25,6
20081214,MIN,home,1:04,2,shot,LAL,Derek Fisher,made,2,jump,23,13
20081214,MIN,home,0:41,2,shot,MIN,Craig Smith,missed,0,jump,27,15
20081214,MIN,home,0:40,2,rebound,LAL,Pau Gasol,,0,def,,
20081214,MIN,home,0:37,2,foul,MIN,Craig Smith,,0,personal,,
20081214,MIN,home,0:37,2,sub,MIN,,,0,,,
20081214,MIN,home,0:29,2,foul,MIN,Rashad McCants,,0,personal,,
20081214,MIN,home,0:29,2,free throw,LAL,Kobe Bryant,made,1,,,
20081214,MIN,home,0:29,2,free throw,LAL,Kobe Bryant,made,1,,,
20081214,MIN,home,0:09,2,shot,MIN,Rashad McCants,missed,0,jump,6,15
20081214,MIN,home,0:08,2,rebound,MIN,Ryan Gomes,,0,off,,
20081214,MIN,home,0:07,2,shot,MIN,Ryan Gomes,made,2,layup,25,6
20081214,MIN,home,0:01,2,shot,LAL,Kobe Bryant,missed,0,jump,36,9
20081214,MIN,home,0:00,2,rebound,LAL,Pau Gasol,,0,off,,
20081214,MIN,home,11:42,3,shot,LAL,Kobe Bryant,made,2,jump,17,20
20081214,MIN,home,11:29,3,foul,LAL,Kobe Bryant,,0,shooting,,
20081214,MIN,home,11:29,3,free throw,MIN,Craig Smith,made,1,,,
20081214,MIN,home,11:29,3,free throw,MIN,Craig Smith,missed,0,,,
20081214,MIN,home,11:28,3,rebound,LAL,Andrew Bynum,,0,def,,
20081214,MIN,home,11:14,3,turnover,LAL,Derek Fisher,,0,,,
20081214,MIN,home,11:07,3,shot,MIN,Randy Foye,made,2,layup,25,6
20081214,MIN,home,10:55,3,shot,LAL,Andrew Bynum,missed,0,hook,20,6
20081214,MIN,home,10:54,3,rebound,MIN,Al Jefferson,,0,def,,
20081214,MIN,home,10:42,3,shot,MIN,Al Jefferson,made,2,jump,31,12
20081214,MIN,home,10:28,3,foul,MIN,Al Jefferson,,0,shooting,,
20081214,MIN,home,10:28,3,free throw,LAL,Andrew Bynum,missed,0,,,
20081214,MIN,home,10:28,3,rebound,LAL,,,0,,,
20081214,MIN,home,10:28,3,free throw,LAL,Andrew Bynum,made,1,,,
20081214,MIN,home,10:10,3,shot,MIN,Randy Foye,missed,0,3pt,41,27
20081214,MIN,home,10:09,3,rebound,LAL,Pau Gasol,,0,def,,
20081214,MIN,home,10:02,3,shot,LAL,Kobe Bryant,missed,0,jump,9,21
20081214,MIN,home,10:01,3,rebound,MIN,Randy Foye,,0,def,,
20081214,MIN,home,9:53,3,shot,MIN,Randy Foye,made,2,jump,23,22
20081214,MIN,home,9:34,3,shot,LAL,Derek Fisher,made,2,jump,7,7
20081214,MIN,home,9:17,3,shot,MIN,Mike Miller,made,2,jump,25,29
20081214,MIN,home,9:02,3,shot,LAL,Kobe Bryant,made,3,3pt,25,32
20081214,MIN,home,8:34,3,shot,MIN,Mike Miller,made,3,3pt,47,23
20081214,MIN,home,8:21,3,shot,LAL,Andrew Bynum,made,2,layup,25,6
20081214,MIN,home,8:08,3,shot,MIN,Randy Foye,missed,0,jump,37,20
20081214,MIN,home,8:07,3,rebound,LAL,Luke Walton,,0,def,,
20081214,MIN,home,7:55,3,shot,LAL,Kobe Bryant,made,2,layup,25,6
20081214,MIN,home,7:49,3,shot,MIN,Craig Smith,made,2,layup,25,6
20081214,MIN,home,7:49,3,foul,LAL,Pau Gasol,,0,shooting,,
20081214,MIN,home,7:49,3,free throw,MIN,Craig Smith,made,1,,,
20081214,MIN,home,7:25,3,shot,LAL,Kobe Bryant,missed,0,jump,42,7
20081214,MIN,home,7:24,3,rebound,LAL,Andrew Bynum,,0,off,,
20081214,MIN,home,7:21,3,shot,LAL,Andrew Bynum,missed,0,layup,25,6
20081214,MIN,home,7:20,3,rebound,MIN,Craig Smith,,0,def,,
20081214,MIN,home,7:14,3,foul,LAL,Luke Walton,,0,shooting,,
20081214,MIN,home,7:14,3,free throw,MIN,Al Jefferson,made,1,,,
20081214,MIN,home,7:14,3,free throw,MIN,Al Jefferson,made,1,,,
